bins,vals
0.0019808567113143026,1008832.0
0.005439817019381031,2613437.0
0.00889877732744776,3452997.0
0.012357737635514487,3816747.0
0.015816697943581214,3976998.0
0.019275658251647943,3912512.0
0.022734618559714672,3640770.0
0.0261935788677814,3210077.0
0.02965253917584813,2851316.0
0.033111499483914855,2537473.0
0.03657045979198159,2182508.0
0.04002942010004831,1881456.0
0.04348838040811505,1595569.0
0.04694734071618177,1369297.0
0.05040630102424851,1186673.0
0.05386526133231523,1004706.0
0.057324221640381964,846110.0
0.060783181948448686,721462.0
0.06424214225651542,615351.0
0.06770110256458214,586794.0
0.07116006287264887,464987.0
0.0746190231807156,387898.0
0.07807798348878234,361244.0
0.08153694379684906,270249.0
0.08499590410491578,235517.0
0.08845486441298252,213107.0
0.09191382472104925,186355.0
0.09537278502911598,148475.0
0.0988317453371827,131505.0
0.10229070564524943,111877.0
0.10574966595331617,86815.0
0.10920862626138289,76754.0
0.11266758656944961,63529.0
0.11612654687751633,61174.0
0.11958550718558307,51459.0
0.1230444674936498,39403.0
0.12650342780171653,31768.0
0.12996238810978328,29011.0
0.13342134841784997,26396.0
0.13688030872591672,18097.0
0.14033926903398344,25986.0
0.14379822934205017,18957.0
0.14725718965011692,12032.0
0.1507161499581836,8001.0
0.15417511026625036,6429.0
0.1576340705743171,6018.0
0.1610930308823838,6189.0
0.16455199119045055,6122.0
0.16801095149851725,2501.0
0.171469911806584,2853.0
0.17492887211465075,3666.0
0.17838783242271744,5101.0
0.1818467927307842,2553.0
0.1853057530388509,1025.0
0.18876471334691763,2549.0
0.19222367365498438,1263.0
0.19568263396305108,1414.0
0.19914159427111783,660.0
0.20260055457918458,1795.0
0.20605951488725127,901.0
0.20951847519531802,388.0
0.21297743550338474,902.0
0.21643639581145147,0.0
0.21989535611951821,0.0
0.2233543164275849,318.0
0.22681327673565166,905.0
0.23027223704371838,0.0
0.2337311973517851,0.0
0.23719015765985185,319.0
0.24064911796791855,0.0
0.2441080782759853,0.0
0.24756703858405205,0.0
0.25102599889211874,904.0
0.25448495920018543,1224.0
0.2579439195082522,0.0
0.26140287981631893,320.0
