bins,vals
0.0017198050364233297,686152.0
0.004773763080733786,1983637.0
0.007827721125044242,2720118.0
0.010881679169354699,3262559.0
0.013935637213665156,3568133.0
0.01698959525797561,3462016.0
0.020043553302286063,3331593.0
0.023097511346596523,3159774.0
0.026151469390906977,2839675.0
0.029205427435217438,2541482.0
0.03225938547952789,2356951.0
0.035313343523838345,1937724.0
0.0383673015681488,1765389.0
0.04142125961245926,1563151.0
0.04447521765676972,1367590.0
0.04752917570108017,1207228.0
0.05058313374539063,1086241.0
0.05363709178970108,967699.0
0.05669104983401154,800694.0
0.059745007878322,737146.0
0.06279896592263245,614814.0
0.06585292396694292,573013.0
0.06890688201125336,506454.0
0.07196084005556383,403049.0
0.07501479809987428,350925.0
0.07806875614418474,319573.0
0.0811227141884952,278974.0
0.08417667223280564,246938.0
0.08723063027711611,222798.0
0.09028458832142656,163964.0
0.09333854636573702,158382.0
0.09639250441004749,137203.0
0.09944646245435793,126295.0
0.1025004204986684,86233.0
0.10555437854297885,85329.0
0.1086083365872893,76412.0
0.11166229463159977,75279.0
0.11471625267591021,57513.0
0.11777021072022067,45408.0
0.12082416876453113,37791.0
0.12387812680884158,31845.0
0.12693208485315202,30690.0
0.1299860428974625,23253.0
0.13304000094177293,20882.0
0.1360939589860834,18867.0
0.13914791703039386,11006.0
0.1422018750747043,7063.0
0.14525583311901474,11368.0
0.1483097911633252,7714.0
0.15136374920763568,8954.0
0.15441770725194615,9001.0
0.15747166529625659,5710.0
0.16052562334056703,4610.0
0.1635795813848775,4677.0
0.16663353942918796,3805.0
0.16968749747349843,2106.0
0.17274145551780887,935.0
0.1757954135621193,1730.0
0.17884937160642977,1273.0
0.18190332965074024,1934.0
0.1849572876950507,2581.0
0.18801124573936115,1038.0
0.1910652037836716,456.0
0.19411916182798206,674.0
0.19717311987229252,329.0
0.200227077916603,347.0
0.20328103596091343,0.0
0.20633499400522387,706.0
0.20938895204953434,243.0
0.2124429100938448,937.0
0.21549686813815527,0.0
0.2185508261824657,0.0
0.22160478422677615,0.0
0.22465874227108662,0.0
0.2277127003153971,727.0
0.23076665835970755,1240.0
