bins,vals
0.0016066757749429762,692559.0
0.004541360623326039,2054702.0
0.007476045471709102,2780536.0
0.010410730320092165,3285132.0
0.013345415168475226,3355402.0
0.016280100016858288,3256804.0
0.01921478486524135,3264689.0
0.022149469713624415,3036863.0
0.025084154562007473,2783294.0
0.028018839410390538,2540096.0
0.030953524258773603,2263837.0
0.03388820910715667,2057586.0
0.036822893955539726,1746355.0
0.03975757880392279,1639827.0
0.042692263652305856,1330713.0
0.045626948500688914,1236676.0
0.04856163334907198,1058165.0
0.05149631819745504,1025413.0
0.0544310030458381,826491.0
0.05736568789422117,736419.0
0.060300372742604226,638400.0
0.0632350575909873,577953.0
0.06616974243937035,524041.0
0.06910442728775343,429806.0
0.07203911213613648,371035.0
0.07497379698451953,339437.0
0.07790848183290261,296745.0
0.08084316668128566,226985.0
0.08377785152966874,229514.0
0.08671253637805179,217150.0
0.08964722122643484,159091.0
0.09258190607481792,144465.0
0.09551659092320097,131226.0
0.09845127577158405,111379.0
0.1013859606199671,93294.0
0.10432064546835015,87385.0
0.10725533031673323,79244.0
0.11019001516511628,66706.0
0.11312470001349936,50758.0
0.11605938486188241,49476.0
0.11899406971026547,67279.0
0.12192875455864854,36063.0
0.1248634394070316,44574.0
0.12779812425541465,26589.0
0.13073280910379773,20295.0
0.1336674939521808,24488.0
0.13660217880056386,15134.0
0.1395368636489469,10852.0
0.14247154849733,15710.0
0.14540623334571304,10758.0
0.14834091819409612,10087.0
0.15127560304247917,6958.0
0.15421028789086222,4266.0
0.1571449727392453,5101.0
0.16007965758762835,4438.0
0.16301434243601143,4768.0
0.16594902728439448,3707.0
0.16888371213277753,1325.0
0.1718183969811606,4500.0
0.17475308182954366,1105.0
0.17768776667792674,2056.0
0.1806224515263098,1410.0
0.18355713637469284,2167.0
0.18649182122307592,2435.0
0.18942650607145897,453.0
0.19236119091984205,1586.0
0.1952958757682251,0.0
0.19823056061660815,1007.0
0.20116524546499123,0.0
0.20409993031337428,938.0
0.20703461516175736,1229.0
0.20996930001014041,775.0
0.21290398485852347,0.0
0.21583866970690654,0.0
0.2187733545552896,0.0
0.22170803940367267,298.0
