bins,vals
0.0016110239511402638,552856.0
0.004413653610494271,1612679.0
0.007216283269848278,2372913.0
0.010018912929202284,2966960.0
0.01282154258855629,3101304.0
0.015624172247910299,3285292.0
0.018426801907264305,3101387.0
0.021229431566618315,3025203.0
0.024032061225972318,2796097.0
0.026834690885326327,2555379.0
0.02963732054468033,2291219.0
0.03243995020403434,2106037.0
0.03524257986338834,1852791.0
0.038045209522742346,1611358.0
0.040847839182096356,1466747.0
0.043650468841450366,1351365.0
0.04645309850080437,1178034.0
0.04925572816015838,1028111.0
0.05205835781951239,925277.0
0.05486098747886639,845261.0
0.057663617138220394,743916.0
0.060466246797574404,642145.0
0.06326887645692841,573160.0
0.06607150611628242,501924.0
0.06887413577563642,442271.0
0.07167676543499044,378080.0
0.07447939509434444,337088.0
0.07728202475369844,310160.0
0.08008465441305246,272234.0
0.08288728407240645,249857.0
0.08568991373176046,201508.0
0.08849254339111448,176834.0
0.09129517305046847,165950.0
0.09409780270982249,134942.0
0.0969004323691765,126184.0
0.09970306202853049,108248.0
0.10250569168788451,91076.0
0.10530832134723851,107133.0
0.10811095100659252,83278.0
0.11091358066594653,58769.0
0.11371621032530053,50615.0
0.11651883998465454,47387.0
0.11932146964400855,39199.0
0.12212409930336254,34564.0
0.12492672896271656,30034.0
0.12772935862207058,26584.0
0.13053198828142457,20157.0
0.13333461794077858,19744.0
0.13613724760013257,22371.0
0.1389398772594866,13689.0
0.1417425069188406,12024.0
0.14454513657819462,5721.0
0.1473477662375486,11572.0
0.15015039589690263,10746.0
0.15295302555625662,5755.0
0.15575565521561063,7834.0
0.15855828487496465,3718.0
0.16136091453431867,8244.0
0.16416354419367266,5885.0
0.16696617385302664,5142.0
0.16976880351238066,3305.0
0.17257143317173468,3646.0
0.1753740628310887,0.0
0.17817669249044268,504.0
0.1809793221497967,1620.0
0.1837819518091507,1304.0
0.1865845814685047,0.0
0.18938721112785872,1006.0
0.19218984078721274,580.0
0.19499247044656673,1992.0
0.19779510010592072,0.0
0.20059772976527473,357.0
0.20340035942462875,810.0
0.20620298908398277,0.0
0.20900561874333676,0.0
0.21180824840269077,864.0
