bins,vals
0.0015693248742173,618209.0
0.004425826210467585,1782827.0
0.007282327546717869,2552918.0
0.010138828882968154,2927918.0
0.01299533021921844,3080688.0
0.015851831555468723,3089645.0
0.018708332891719005,3133176.0
0.021564834227969294,3001653.0
0.024421335564219576,2805666.0
0.027277836900469865,2598604.0
0.030134338236720147,2375252.0
0.03299083957297043,2087799.0
0.03584734090922071,1906303.0
0.03870384224547099,1613946.0
0.04156034358172128,1484304.0
0.04441684491797157,1283727.0
0.047273346254221846,1140948.0
0.050129847590472135,989880.0
0.052986348926722424,896570.0
0.055842850262972706,787669.0
0.05869935159922299,708694.0
0.061555852935473276,644809.0
0.06441235427172357,554712.0
0.06726885560797385,477343.0
0.07012535694422413,433478.0
0.07298185828047442,391708.0
0.07583835961672471,328705.0
0.07869486095297498,275880.0
0.08155136228922527,262034.0
0.08440786362547556,209994.0
0.08726436496172585,204605.0
0.09012086629797612,185150.0
0.09297736763422641,151652.0
0.09583386897047669,125310.0
0.09869037030672698,122930.0
0.10154687164297727,108199.0
0.10440337297922755,87373.0
0.10725987431547783,87366.0
0.11011637565172812,85154.0
0.11297287698797841,74790.0
0.11582937832422868,64271.0
0.11868587966047897,48109.0
0.12154238099672926,48917.0
0.12439888233297955,43137.0
0.12725538366922984,33782.0
0.1301118850054801,27158.0
0.13296838634173042,29666.0
0.13582488767798068,16936.0
0.13868138901423094,23903.0
0.14153789035048125,18075.0
0.14439439168673152,14668.0
0.14725089302298183,13198.0
0.1501073943592321,8936.0
0.1529638956954824,10656.0
0.15582039703173267,8430.0
0.15867689836798293,5676.0
0.16153339970423325,7940.0
0.1643899010404835,1105.0
0.16724640237673383,4530.0
0.1701029037129841,4445.0
0.17295940504923438,2981.0
0.17581590638548467,4946.0
0.17867240772173493,2901.0
0.18152890905798524,665.0
0.1843854103942355,860.0
0.18724191173048582,1541.0
0.19009841306673608,426.0
0.19295491440298637,195.0
0.19581141573923666,381.0
0.19866791707548692,1566.0
0.20152441841173724,113.0
0.2043809197479875,0.0
0.20723742108423782,59.0
0.21009392242048808,58.0
0.21295042375673834,0.0
0.21580692509298866,182.0
