bins,vals
0.0015656702334466222,640510.0
0.004413792434425212,1860211.0
0.0072619146354038,2518229.0
0.01011003683638239,2990753.0
0.01295815903736098,3254684.0
0.01580628123833957,3406473.0
0.018654403439318158,3207077.0
0.021502525640296748,3062225.0
0.024350647841275337,2796302.0
0.027198770042253927,2529245.0
0.030046892243232516,2358554.0
0.032895014444211106,2085447.0
0.035743136645189695,1847299.0
0.038591258846168285,1624515.0
0.041439381047146874,1466173.0
0.044287503248125464,1294898.0
0.04713562544910405,1139105.0
0.04998374765008264,971364.0
0.05283186985106123,857117.0
0.05567999205203982,789353.0
0.05852811425301841,697798.0
0.061376236453997,571686.0
0.06422435865497558,498393.0
0.06707248085595419,442374.0
0.06992060305693276,401991.0
0.07276872525791137,356271.0
0.07561684745888994,291083.0
0.07846496965986854,273389.0
0.08131309186084712,207696.0
0.08416121406182572,217361.0
0.0870093362628043,196259.0
0.0898574584637829,160956.0
0.09270558066476148,151510.0
0.09555370286574008,119197.0
0.09840182506671866,108263.0
0.10124994726769726,99942.0
0.10409806946867584,73819.0
0.10694619166965444,87561.0
0.10979431387063301,64311.0
0.11264243607161162,56607.0
0.1154905582725902,46394.0
0.1183386804735688,39657.0
0.12118680267454737,37351.0
0.12403492487552598,32961.0
0.12688304707650455,26736.0
0.12973116927748313,13902.0
0.13257929147846176,23447.0
0.13542741367944033,17581.0
0.1382755358804189,18811.0
0.14112365808139749,20011.0
0.14397178028237612,14791.0
0.1468199024833547,9000.0
0.14966802468433327,3975.0
0.15251614688531184,7609.0
0.15536426908629047,5106.0
0.15821239128726905,6325.0
0.16106051348824763,2621.0
0.1639086356892262,4401.0
0.16675675789020483,2653.0
0.1696048800911834,3108.0
0.17245300229216198,0.0
0.17530112449314056,1683.0
0.1781492466941192,3620.0
0.18099736889509777,2683.0
0.18384549109607634,2880.0
0.18669361329705492,60.0
0.18954173549803355,1165.0
0.19238985769901212,1557.0
0.1952379798999907,0.0
0.19808610210096927,0.0
0.2009342243019479,1137.0
0.20378234650292648,0.0
0.20663046870390506,0.0
0.20947859090488363,0.0
0.21232671310586226,0.0
0.21517483530684084,774.0
