bins,vals
0.0018838308871038628,1755170.0
0.005404958135776445,4002032.0
0.008926085384449028,4716141.0
0.01244721263312161,4661083.0
0.015968339881794195,4418780.0
0.019489467130466776,3895936.0
0.02301059437913936,3434450.0
0.026531721627811942,2871588.0
0.030052848876484524,2507419.0
0.033573976125157105,2104440.0
0.03709510337382969,1798862.0
0.04061623062250227,1477650.0
0.04413735787117485,1259860.0
0.04765848511984744,1077327.0
0.051179612368520026,918812.0
0.05470073961719261,810877.0
0.05822186686586519,686977.0
0.06174299411453777,616474.0
0.06526412136321036,477750.0
0.06878524861188293,449593.0
0.07230637586055552,336426.0
0.07582750310922809,303704.0
0.07934863035790068,247045.0
0.08286975760657325,176668.0
0.08639088485524585,184916.0
0.08991201210391842,151425.0
0.09343313935259101,126770.0
0.0969542666012636,95293.0
0.10047539384993617,98708.0
0.10399652109860877,64131.0
0.10751764834728134,58426.0
0.11103877559595393,41581.0
0.1145599028446265,44703.0
0.1180810300932991,38093.0
0.12160215734197166,26044.0
0.12512328459064426,33674.0
0.12864441183931685,19664.0
0.13216553908798942,25023.0
0.135686666336662,11418.0
0.13920779358533458,11554.0
0.14272892083400718,10623.0
0.14625004808267975,9445.0
0.14977117533135234,9427.0
0.1532923025800249,6570.0
0.1568134298286975,9989.0
0.1603345570773701,3922.0
0.16385568432604267,2529.0
0.16737681157471523,6636.0
0.17089793882338783,5295.0
0.17441906607206042,4622.0
0.177940193320733,1924.0
0.18146132056940556,2249.0
0.18498244781807816,4119.0
0.18850357506675075,1459.0
0.19202470231542335,798.0
0.1955458295640959,2917.0
0.19906695681276848,1858.0
0.20258808406144108,1187.0
0.20610921131011367,2276.0
0.20963033855878624,475.0
0.2131514658074588,346.0
0.2166725930561314,345.0
0.220193720304804,0.0
0.22371484755347656,0.0
0.22723597480214916,118.0
0.23075710205082173,994.0
0.23427822929949432,695.0
0.23779935654816692,0.0
0.24132048379683949,347.0
0.24484161104551205,0.0
0.24836273829418465,0.0
0.25188386554285724,0.0
0.25540499279152984,0.0
0.2589261200402024,0.0
0.262447247288875,0.0
0.26596837453754757,348.0
