bins,vals
0.001926331155252592,996477.0
0.005611850909528953,2733215.0
0.009297370663805312,3631416.0
0.012982890418081674,4131425.0
0.016668410172358036,4203111.0
0.020353929926634394,3978469.0
0.024039449680910756,3626169.0
0.027724969435187118,3309188.0
0.03141048918946348,2855337.0
0.03509600894373984,2463982.0
0.0387815286980162,2253092.0
0.04246704845229256,1822081.0
0.04615256820656892,1588370.0
0.04983808796084528,1311692.0
0.05352360771512164,1121929.0
0.057209127469398005,986329.0
0.06089464722367437,859567.0
0.06458016697795073,638146.0
0.06826568673222709,578377.0
0.07195120648650345,467305.0
0.07563672624077981,407211.0
0.07932224599505618,324758.0
0.08300776574933254,290713.0
0.08669328550360889,248533.0
0.09037880525788525,217028.0
0.09406432501216161,174774.0
0.09774984476643797,137788.0
0.10143536452071433,134986.0
0.1051208842749907,112185.0
0.10880640402926706,81093.0
0.11249192378354342,69418.0
0.11617744353781978,56043.0
0.11986296329209614,50046.0
0.1235484830463725,51484.0
0.1272340028006489,38661.0
0.13091952255492523,29726.0
0.13460504230920162,18437.0
0.13829056206347795,20249.0
0.14197608181775434,19176.0
0.14566160157203067,16441.0
0.14934712132630706,7718.0
0.1530326410805834,12409.0
0.1567181608348598,6506.0
0.16040368058913612,6463.0
0.1640892003434125,3084.0
0.16777472009768885,3659.0
0.17146023985196523,3946.0
0.17514575960624157,5738.0
0.1788312793605179,3522.0
0.1825167991147943,4050.0
0.18620231886907063,3980.0
0.18988783862334702,2945.0
0.19357335837762335,192.0
0.19725887813189974,414.0
0.20094439788617607,488.0
0.20462991764045246,850.0
0.2083154373947288,1487.0
0.2120009571490052,71.0
0.21568647690328152,1292.0
0.2193719966575579,570.0
0.22305751641183424,993.0
0.22674303616611063,478.0
0.23042855592038697,485.0
0.23411407567466336,0.0
0.2377995954289397,0.0
0.24148511518321608,703.0
0.24517063493749242,0.0
0.2488561546917688,0.0
0.25254167444604514,509.0
0.2562271942003215,0.0
0.25991271395459786,0.0
0.26359823370887425,0.0
0.2672837534631506,0.0
0.2709692732174269,510.0
0.2746547929717033,0.0
0.2783403127259797,511.0
