bins,vals
0.0018583146977822376,1182858.0
0.005433057868108185,3246811.0
0.009007801038434134,4192952.0
0.01258254420876008,4390992.0
0.01615728737908603,4318849.0
0.01973203054941198,3977401.0
0.023306773719737925,3455640.0
0.026881516890063874,3117007.0
0.03045626006038982,2756575.0
0.03403100323071577,2364684.0
0.037605746401041716,1933655.0
0.04118048957136766,1651419.0
0.044755232741693615,1446209.0
0.04832997591201956,1222161.0
0.05190471908234551,1041800.0
0.05547946225267146,846287.0
0.0590542054229974,777017.0
0.06262894859332335,623532.0
0.06620369176364929,562204.0
0.06977843493397524,454284.0
0.0733531781043012,382013.0
0.07692792127462714,323965.0
0.08050266444495309,286519.0
0.08407740761527904,252081.0
0.08765215078560498,205102.0
0.09122689395593093,162670.0
0.09480163712625689,135523.0
0.09837638029658283,126216.0
0.10195112346690878,106292.0
0.10552586663723473,95136.0
0.10910060980756067,74940.0
0.11267535297788661,59823.0
0.11625009614821258,58983.0
0.11982483931853852,46767.0
0.12339958248886446,44922.0
0.12697432565919042,28318.0
0.13054906882951636,33225.0
0.1341238119998423,21409.0
0.13769855517016827,18870.0
0.14127329834049418,16484.0
0.14484804151082015,11533.0
0.1484227846811461,11734.0
0.15199752785147203,8885.0
0.155572271021798,11818.0
0.15914701419212396,6295.0
0.16272175736244987,1539.0
0.16629650053277584,10992.0
0.1698712437031018,2220.0
0.17344598687342772,3420.0
0.17702073004375368,3540.0
0.18059547321407965,801.0
0.18417021638440556,302.0
0.18774495955473153,2165.0
0.1913197027250575,2547.0
0.1948944458953834,780.0
0.19846918906570937,261.0
0.20204393223603534,1282.0
0.20561867540636125,300.0
0.20919341857668722,857.0
0.21276816174701316,592.0
0.2163429049173391,933.0
0.21991764808766506,0.0
0.223492391257991,0.0
0.22706713442831694,301.0
0.2306418775986429,1316.0
0.23421662076896885,35.0
0.2377913639392948,0.0
0.24136610710962075,0.0
0.2449408502799467,0.0
0.24851559345027263,0.0
0.25209033662059854,0.0
0.2556650797909245,828.0
0.2592398229612505,0.0
0.2628145661315764,302.0
0.26638930930190236,0.0
0.2699640524722283,827.0
